Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,CLV_range,CLV_scaled
VI14730,Oregon,8382.630118000001,Yes,Basic,High School or Below,2/4/2011,Retired,M,19683,Suburban,Married,117,17,41,1,9,Personal Auto,Personal L2,Offer1,Web,561.6,Sports Car,Medsize,0,0.5238511109004031
UD31660,California,4061.5902189999997,No,Premium,Bachelor,1/13/2011,Employed,M,70129,Rural,Married,103,24,57,1,1,Personal Auto,Personal L2,Offer1,Branch,130.495798,Four-Door Car,Medsize,0,-0.34593826435300296
ZA64638,Nevada,9764.945308,No,Extended,High School or Below,2/28/2011,Unemployed,F,0,Suburban,Single,98,24,11,1,2,Personal Auto,Personal L2,Offer2,Web,705.6,Four-Door Car,Small,0,0.8020996560692735
SI13406,Arizona,3469.8369780000003,No,Extended,High School or Below,1/16/2011,Employed,F,32714,Suburban,Married,87,35,48,0,1,Personal Auto,Personal L1,Offer4,Agent,513.041633,Four-Door Car,Medsize,0,-0.46505326764484545
UW90223,California,2363.295991,No,Basic,Bachelor,2/27/2011,Employed,F,27839,Suburban,Married,65,20,54,5,1,Personal Auto,Personal L1,Offer3,Agent,312.0,Two-Door Car,Small,0,-0.6877907605334797
Y167826,California,2611.836866,No,Extended,College,2/14/2011,Unemployed,M,0,Suburban,Single,77,3,90,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,369.6,Two-Door Car,Medsize,0,-0.637761550564552
LP59331,Arizona,5282.543094,No,Basic,College,2/26/2011,Employed,M,38606,Suburban,Single,68,16,99,0,3,Personal Auto,Personal L3,Offer1,Branch,413.28885099999997,Four-Door Car,Medsize,0,-0.10017061045888659
WT59944,California,17557.54051,No,Premium,College,2/15/2011,Employed,F,68273,Rural,Divorced,146,23,93,0,2,Personal Auto,Personal L1,Offer2,Call Center,76.475359,Sports Car,Medsize,0,2.3706842261675156
WM39308,Nevada,15777.887019999998,No,Basic,High School or Below,1/3/2011,Employed,F,98713,Urban,Married,65,3,91,0,2,Personal Auto,Personal L2,Offer2,Call Center,289.894293,Two-Door Car,Medsize,0,2.0124547875564827
XH54129,California,4755.762589,No,Premium,High School or Below,2/17/2011,Employed,F,72193,Urban,Married,118,1,46,0,1,Personal Auto,Personal L3,Offer4,Branch,552.646907,Four-Door Car,Medsize,0,-0.20620714264773768
QT97406,Arizona,20120.560530000002,No,Extended,Bachelor,1/11/2011,Employed,M,32869,Rural,Married,85,4,49,0,2,Corporate Auto,Corporate L2,Offer1,Web,117.467331,Two-Door Car,Large,1,2.886598828685694
RR39300,California,34243.51034,No,Extended,High School or Below,2/8/2011,Employed,F,51255,Urban,Married,122,12,0,0,2,Personal Auto,Personal L2,Offer1,Call Center,421.70554000000004,SUV,Medsize,1,5.7294311049666735
XH89851,California,7247.206475,No,Extended,College,2/3/2011,Employed,F,63267,Suburban,Single,92,22,31,0,8,Personal Auto,Personal L1,Offer1,Agent,530.340202,Four-Door Car,Medsize,0,0.2952997796985162
TV75816,Oregon,2386.201293,No,Basic,High School or Below,2/19/2011,Employed,M,70911,Suburban,Single,63,20,13,3,1,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,Medsize,0,-0.6831801138414226
IF38438,Arizona,21522.947490000002,No,Extended,High School or Below,2/14/2011,Employed,F,44695,Rural,Married,79,14,51,2,2,Personal Auto,Personal L2,Offer1,Call Center,81.16632299999999,Two-Door Car,Medsize,1,3.1688876541335245
YR45605,Oregon,2413.888405,No,Basic,Bachelor,1/10/2011,Unemployed,F,0,Suburban,Single,68,6,35,0,1,Personal Auto,Personal L2,Offer3,Web,379.20934900000003,Four-Door Car,Medsize,0,-0.6776069285869601
EJ67407,Arizona,8024.508444,No,Premium,High School or Below,2/7/2011,Employed,M,95191,Urban,Divorced,101,6,15,0,3,Corporate Auto,Corporate L2,Offer2,Agent,316.111035,Four-Door Car,Medsize,0,0.45176419794103617
WP10197,Nevada,3933.8139929999998,Yes,Basic,High School or Below,1/23/2011,Employed,M,25927,Suburban,Single,103,6,20,0,1,Personal Auto,Personal L3,Offer2,Web,674.973614,SUV,Medsize,0,-0.37165855539000503
DM34321,California,3420.661111,No,Extended,Master,2/8/2011,Retired,F,11652,Suburban,Married,89,23,13,0,1,Personal Auto,Personal L2,Offer4,Call Center,526.476537,Two-Door Car,Small,0,-0.47495196046769433
YU35148,Washington,4749.127521,No,Extended,Bachelor,1/10/2011,Unemployed,F,0,Suburban,Married,123,33,35,0,1,Personal Auto,Personal L2,Offer3,Call Center,590.4,SUV,Medsize,0,-0.2075427266241363
AW71157,California,5531.723723,No,Basic,College,1/16/2011,Employed,M,50097,Rural,Divorced,71,25,81,0,5,Personal Auto,Personal L1,Offer3,Web,17.484679,Four-Door Car,Medsize,0,-0.05001262333330623
AR17553,California,6111.053244,No,Extended,Master,2/6/2011,Medical Leave,M,22944,Suburban,Married,80,26,83,0,5,Corporate Auto,Corporate L1,Offer3,Branch,488.272759,Four-Door Car,Medsize,0,0.06660158850330716
PX99904,California,4949.389491,No,Extended,Bachelor,2/6/2011,Unemployed,F,0,Suburban,Single,134,15,3,0,1,Corporate Auto,Corporate L1,Offer2,Branch,964.8,Sports Car,Small,0,-0.1672316584912947
YC77374,California,5119.901412,No,Basic,Bachelor,2/8/2011,Employed,F,26890,Suburban,Married,65,28,37,0,4,Personal Auto,Personal L3,Offer2,Branch,312.0,Two-Door Car,Small,0,-0.13290902766481913
NG13451,Oregon,7892.824093000001,No,Basic,High School or Below,2/13/2011,Employed,M,29215,Suburban,Single,67,7,15,0,2,Personal Auto,Personal L2,Offer2,Call Center,327.65619100000004,Four-Door Car,Small,0,0.42525723386198516
BW65176,Arizona,3141.252909,No,Extended,College,2/22/2011,Employed,M,43499,Suburban,Married,80,8,44,0,1,Personal Auto,Personal L2,Offer4,Call Center,529.490007,Four-Door Car,Medsize,0,-0.5311945065072483
KP83069,California,7286.155383,No,Basic,High School or Below,1/8/2011,Unemployed,F,0,Suburban,Single,69,4,83,1,2,Personal Auto,Personal L3,Offer2,Branch,669.716478,Four-Door Car,Small,0,0.30313987077565774
SB64064,Nevada,2396.219292,Yes,Basic,Bachelor,1/10/2011,Unemployed,F,0,Suburban,Married,66,6,71,2,1,Personal Auto,Personal L3,Offer2,Call Center,433.160284,Four-Door Car,Large,0,-0.6811635740049088
AS97690,Arizona,2411.256575,No,Basic,College,2/23/2011,Employed,M,54483,Suburban,Married,61,6,57,0,1,Personal Auto,Personal L1,Offer3,Call Center,292.8,Two-Door Car,Medsize,0,-0.678136694065868
IU32539,California,7282.2214349999995,No,Extended,Bachelor,2/12/2011,Employed,F,50886,Suburban,Single,95,25,9,1,9,Personal Auto,Personal L1,Offer4,Branch,620.10464,Two-Door Car,Medsize,0,0.30234799977858784
ZB32409,California,2242.226055,No,Basic,Bachelor,2/11/2011,Unemployed,F,0,Suburban,Single,67,15,75,3,1,Personal Auto,Personal L1,Offer1,Agent,618.3558830000001,Four-Door Car,Medsize,0,-0.7121611311981385
PG27422,California,5904.847853,No,Basic,Bachelor,1/1/2011,Employed,F,89953,Urban,Single,74,3,42,0,3,Corporate Auto,Corporate L3,Offer2,Web,274.165887,Four-Door Car,Medsize,0,0.02509415917980537
VH62312,Nevada,2674.730716,Yes,Basic,College,2/15/2011,Employed,M,56342,Suburban,Single,69,12,89,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,331.2,Four-Door Car,Small,0,-0.6251015419144488
FH85960,Oregon,31221.7481,No,Premium,College,1/3/2011,Employed,M,42780,Suburban,Divorced,113,10,27,1,2,Personal Auto,Personal L2,Offer1,Call Center,542.4,Four-Door Car,Medsize,1,5.121175510867164
HV16877,California,2721.585434,No,Basic,High School or Below,1/8/2011,Employed,F,43278,Suburban,Married,68,10,10,0,1,Personal Auto,Personal L1,Offer2,Call Center,326.4,Four-Door Car,Small,0,-0.6156700770704592
YX54093,Arizona,2217.664193,No,Basic,College,2/12/2011,Unemployed,M,0,Rural,Divorced,65,11,69,0,1,Personal Auto,Personal L2,Offer4,Branch,111.872115,Four-Door Car,Medsize,0,-0.71710522963356
FQ89652,Oregon,7017.145586,No,Basic,College,2/26/2011,Unemployed,F,0,Suburban,Single,103,29,91,0,6,Special Auto,Special L2,Offer1,Agent,741.6,SUV,Medsize,0,0.24899043713496735
QX24179,Oregon,5619.649515,No,Basic,Bachelor,2/1/2011,Employed,M,41878,Rural,Married,71,5,15,0,8,Personal Auto,Personal L2,Offer1,Agent,161.695519,Four-Door Car,Medsize,0,-0.03231389305543038
ZR84007,Arizona,7405.265785,No,Basic,Bachelor,1/5/2011,Employed,M,58779,Suburban,Single,64,13,82,1,2,Personal Auto,Personal L1,Offer2,Branch,307.2,Four-Door Car,Medsize,0,0.32711580355187153
NQ42020,Oregon,7322.92885,No,Basic,High School or Below,2/7/2011,Employed,M,80864,Urban,Married,182,5,30,0,1,Personal Auto,Personal L3,Offer3,Agent,618.2102719999999,Luxury SUV,Medsize,0,0.3105420636818686
FL69981,California,4038.864803,No,Basic,Bachelor,2/23/2011,Unemployed,F,0,Suburban,Married,110,17,59,0,1,Personal Auto,Personal L3,Offer2,Call Center,528.0,SUV,Medsize,0,-0.3505127014901347
IA18854,California,4960.548942,No,Basic,High School or Below,2/3/2011,Medical Leave,M,21638,Suburban,Married,65,9,81,0,8,Personal Auto,Personal L3,Offer1,Web,468.0,Four-Door Car,Small,0,-0.16498535386547822
OO92815,Arizona,3311.15793,No,Extended,High School or Below,2/4/2011,Employed,F,21246,Suburban,Married,83,19,51,0,1,Personal Auto,Personal L1,Offer1,Agent,398.4,Four-Door Car,Medsize,0,-0.49699403960061156
PA18731,Oregon,9501.005425,No,Basic,College,2/26/2011,Employed,F,46855,Urban,Married,119,13,94,0,9,Personal Auto,Personal L3,Offer3,Branch,472.391125,SUV,Small,0,0.7489707539288056
TF82172,Arizona,4016.132772,No,Basic,College,1/5/2011,Medical Leave,M,10074,Rural,Married,107,33,42,0,1,Corporate Auto,Corporate L1,Offer2,Web,108.995934,SUV,Medsize,0,-0.35508847017172146
MD86050,Oregon,4721.659016,No,Basic,High School or Below,2/28/2011,Unemployed,M,0,Suburban,Single,67,20,38,0,8,Personal Auto,Personal L3,Offer4,Branch,482.4,Four-Door Car,Medsize,0,-0.21307190810858057
FH86704,California,6439.3301950000005,No,Extended,High School or Below,2/24/2011,Unemployed,M,0,Suburban,Single,93,7,85,0,4,Personal Auto,Personal L3,Offer1,Agent,669.6,Four-Door Car,Medsize,0,0.1326810070679131
QD17769,Oregon,2552.038766,No,Basic,High School or Below,2/12/2011,Employed,M,75740,Rural,Married,64,13,11,0,1,Corporate Auto,Corporate L3,Offer3,Agent,128.516525,Two-Door Car,Medsize,0,-0.6497984105001378
KT26739,Nevada,3554.845264,Yes,Extended,Master,1/10/2011,Employed,F,58557,Rural,Married,88,4,83,0,1,Personal Auto,Personal L2,Offer1,Branch,55.510526,Four-Door Car,Large,0,-0.4479418070474985
AM29546,Oregon,5225.03143,No,Basic,College,2/9/2011,Employed,M,57733,Suburban,Married,66,24,66,0,5,Personal Auto,Personal L2,Offer4,Call Center,393.528054,Two-Door Car,Medsize,0,-0.11174722985365777
RQ99149,California,2748.851081,No,Basic,Master,1/14/2011,Employed,M,32437,Suburban,Married,69,4,73,0,1,Corporate Auto,Corporate L2,Offer2,Branch,473.36160199999995,Two-Door Car,Medsize,0,-0.6101817292133849
PT93474,Oregon,11513.16291,No,Basic,Bachelor,2/4/2011,Unemployed,F,0,Suburban,Divorced,64,26,72,0,2,Personal Auto,Personal L3,Offer1,Web,307.2,Four-Door Car,Medsize,0,1.1540013120115127
NH76558,California,5755.18214,No,Basic,High School or Below,1/26/2011,Employed,F,97657,Rural,Married,71,2,19,0,8,Personal Auto,Personal L2,Offer2,Branch,107.325235,Two-Door Car,Medsize,0,-0.005032303442595383
MJ60422,Arizona,6652.474492,No,Extended,Bachelor,2/9/2011,Employed,M,34886,Suburban,Married,84,3,40,0,5,Personal Auto,Personal L3,Offer1,Call Center,403.2,Two-Door Car,Small,0,0.17558518042890436
WV17090,California,25585.72783,No,Basic,Bachelor,2/1/2011,Unemployed,M,0,Suburban,Married,116,0,45,0,2,Corporate Auto,Corporate L1,Offer2,Call Center,830.623064,SUV,Medsize,1,3.9866915292003164
CP76842,Nevada,3352.87052,No,Extended,College,2/14/2011,Employed,F,95438,Rural,Married,83,25,76,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,99.22309200000001,Two-Door Car,Medsize,0,-0.48859764233413455
FK10455,California,9802.548509,No,Extended,Bachelor,1/7/2011,Employed,M,84429,Rural,Married,123,11,2,0,6,Personal Auto,Personal L2,Offer2,Call Center,115.07234,SUV,Medsize,0,0.8096688675252675
NB79936,Washington,8346.983232999999,No,Premium,Bachelor,2/2/2011,Employed,M,48259,Rural,Single,108,14,79,0,3,Personal Auto,Personal L2,Offer1,Branch,73.70057299999999,Two-Door Car,Medsize,0,0.5166756895762313
UL90124,Oregon,5038.979968,No,Extended,High School or Below,2/21/2011,Employed,F,72919,Suburban,Married,130,20,22,5,1,Personal Auto,Personal L3,Offer4,Agent,936.0,SUV,Small,0,-0.14919784097516434
PL78574,Arizona,12157.32992,Yes,Premium,High School or Below,2/27/2011,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L3,Offer1,Agent,494.4,Four-Door Car,Medsize,0,1.2836667708554408
BC90645,California,2675.0294910000002,No,Basic,Master,2/1/2011,Employed,F,55479,Rural,Single,68,5,7,1,1,Personal Auto,Personal L2,Offer2,Branch,117.96424499999999,Four-Door Car,Medsize,0,-0.6250414009931275
JN69287,California,3479.7601649999997,No,Extended,High School or Below,1/8/2011,Employed,M,35033,Suburban,Married,87,26,53,0,1,Personal Auto,Personal L2,Offer1,Agent,490.638202,Two-Door Car,Small,0,-0.4630558126749782
NX63627,Oregon,10127.77087,No,Extended,Doctor,1/16/2011,Medical Leave,M,23053,Suburban,Married,132,5,97,0,8,Personal Auto,Personal L1,Offer2,Agent,780.941649,Sports Car,Medsize,0,0.8751334225408535
ZN33412,Arizona,8634.355958,No,Extended,College,2/1/2011,Disabled,F,25073,Suburban,Single,79,3,84,0,2,Personal Auto,Personal L3,Offer1,Branch,379.2,Four-Door Car,Medsize,0,0.5745214278209685
SG54382,Arizona,8646.547993,No,Extended,Bachelor,2/3/2011,Employed,M,25964,Suburban,Married,76,21,87,2,2,Corporate Auto,Corporate L3,Offer1,Branch,364.8,Four-Door Car,Medsize,0,0.5769755830136044
TP61305,California,6062.441614,No,Extended,High School or Below,2/18/2011,Unemployed,M,0,Suburban,Single,84,1,94,0,5,Personal Auto,Personal L3,Offer1,Web,604.8,Four-Door Car,Medsize,0,0.05681647189340631
VU30980,California,9657.579498000001,Yes,Extended,High School or Below,1/31/2011,Unemployed,M,0,Suburban,Married,131,34,61,0,9,Personal Auto,Personal L2,Offer1,Agent,628.8,SUV,Medsize,0,0.7804878119330767
BC52397,Arizona,2843.557702,No,Basic,College,1/30/2011,Employed,M,67952,Rural,Married,71,16,0,0,1,Personal Auto,Personal L3,Offer4,Branch,167.405624,Two-Door Car,Medsize,0,-0.5911180744827227
CQ76876,California,13749.370830000002,No,Premium,College,1/9/2011,Employed,F,82753,Rural,Married,114,3,42,0,2,Personal Auto,Personal L1,Offer1,Web,264.666921,Four-Door Car,Medsize,0,1.6041313582820065
YD53564,California,5553.801956,No,Basic,College,1/25/2011,Medical Leave,F,26441,Rural,Married,71,16,28,0,5,Personal Auto,Personal L2,Offer1,Branch,152.216871,Two-Door Car,Medsize,0,-0.04556845874870856
WJ52097,Oregon,3663.7401979999995,No,Extended,Bachelor,1/4/2011,Employed,F,61894,Suburban,Divorced,91,3,21,0,1,Corporate Auto,Corporate L2,Offer2,Web,436.8,Four-Door Car,Medsize,0,-0.42602216297431134
PL88841,Arizona,4228.734374000001,No,Basic,Bachelor,1/12/2011,Unemployed,M,0,Suburban,Married,63,2,82,2,8,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,Small,0,-0.31229353679833405
II49996,Arizona,5555.830204999999,Yes,Basic,Bachelor,2/6/2011,Employed,M,74015,Suburban,Single,72,12,61,0,6,Personal Auto,Personal L1,Offer2,Call Center,471.44307699999996,Four-Door Car,Small,0,-0.045160189102557924
DE28132,Oregon,4747.734642,No,Extended,College,1/8/2011,Employed,M,42165,Suburban,Single,123,22,66,0,1,Corporate Auto,Corporate L3,Offer1,Branch,799.673766,SUV,Large,0,-0.20782310157635417
GW89349,Nevada,7662.429998999999,No,Basic,High School or Below,2/24/2011,Unemployed,M,0,Suburban,Single,73,28,19,0,2,Corporate Auto,Corporate L2,Offer1,Call Center,525.6,Four-Door Car,Medsize,0,0.37888081990461514
WR58220,Oregon,8401.788653,No,Extended,Bachelor,1/30/2011,Unemployed,M,0,Suburban,Single,124,15,86,0,8,Personal Auto,Personal L2,Offer2,Web,595.2,SUV,Medsize,0,0.5277075645731117
HW36182,California,2615.911934,No,Basic,Master,2/3/2011,Unemployed,M,0,Suburban,Married,71,22,45,0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize,0,-0.6369412732857758
LK70293,Nevada,17793.607969999997,No,Premium,High School or Below,2/18/2011,Unemployed,F,0,Suburban,Married,118,26,43,0,2,Personal Auto,Personal L3,Offer1,Web,1118.9906939999998,Four-Door Car,Large,0,2.418202641491238
OD21455,California,4481.387593,No,Basic,Bachelor,1/7/2011,Unemployed,M,0,Urban,Single,69,1,25,0,4,Personal Auto,Personal L3,Offer3,Call Center,232.18350299999997,Four-Door Car,Medsize,0,-0.26143654620201284
SZ56338,Oregon,5597.12496,Yes,Extended,High School or Below,1/27/2011,Employed,F,37995,Suburban,Married,139,16,50,0,1,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,Medsize,0,-0.03684789854467498
WZ61178,California,5227.230377000001,No,Basic,Bachelor,1/5/2011,Medical Leave,F,11896,Suburban,Married,69,29,57,0,5,Personal Auto,Personal L2,Offer1,Branch,476.254583,Two-Door Car,Small,0,-0.11130460012052601
UT48216,Nevada,7840.1657780000005,Yes,Extended,College,1/14/2011,Employed,M,58414,Suburban,Single,210,7,24,2,1,Personal Auto,Personal L1,Offer2,Agent,1008.0,Luxury SUV,Small,0,0.41465755323502607
WJ88394,Nevada,8653.302322,No,Basic,College,1/29/2011,Medical Leave,F,20588,Suburban,Married,113,6,86,0,7,Personal Auto,Personal L3,Offer1,Branch,586.390393,SUV,Medsize,0,0.5783351732369034
LX33054,Oregon,6758.807188,No,Basic,High School or Below,2/7/2011,Unemployed,M,0,Suburban,Single,191,22,38,0,1,Personal Auto,Personal L2,Offer3,Web,2042.569089,Luxury Car,Medsize,0,0.19698906731369195
UV46349,Oregon,6238.054416,No,Extended,Bachelor,1/4/2011,Unemployed,F,0,Rural,Married,90,25,63,2,7,Personal Auto,Personal L3,Offer3,Call Center,134.44278300000002,Four-Door Car,Medsize,0,0.09216586761952056
QE13586,California,6366.225775,Yes,Extended,High School or Below,1/7/2011,Employed,M,44368,Suburban,Married,80,5,72,0,3,Personal Auto,Personal L2,Offer2,Call Center,384.0,Two-Door Car,Large,0,0.1179656956414256
JR41742,California,3622.872124,No,Basic,College,1/25/2011,Unemployed,M,0,Suburban,Single,108,23,52,0,1,Corporate Auto,Corporate L3,Offer1,Branch,1254.177129,SUV,Medsize,0,-0.43424856619740954
AC42963,California,21423.63723,Yes,Basic,Bachelor,1/3/2011,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Special Auto,Special L3,Offer2,Agent,312.0,Two-Door Car,Medsize,1,3.148897325180153
IC13702,California,6968.3419,No,Basic,Bachelor,1/10/2011,Unemployed,F,0,Suburban,Single,69,33,61,1,2,Personal Auto,Personal L3,Offer1,Agent,496.8,Four-Door Car,Small,0,0.23916666125041083
TF23305,Arizona,3574.990725,No,Extended,College,1/29/2011,Employed,F,51950,Suburban,Married,89,34,90,0,1,Personal Auto,Personal L3,Offer1,Web,429.171384,Two-Door Car,Large,0,-0.4438866933834388
BA40043,California,5799.8268020000005,No,Basic,College,1/3/2011,Employed,M,60689,Rural,Single,74,29,67,0,7,Corporate Auto,Corporate L2,Offer2,Branch,5.746657,Four-Door Car,Medsize,0,0.003954295519003327
XR85926,Oregon,8012.365866,No,Basic,Bachelor,1/27/2011,Employed,M,58058,Suburban,Married,67,28,49,0,2,Personal Auto,Personal L1,Offer2,Call Center,355.198918,Four-Door Car,Medsize,0,0.4493199980309567
PI96349,California,22103.5072,Yes,Basic,College,1/30/2011,Unemployed,M,0,Suburban,Married,102,35,48,0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,SUV,Medsize,1,3.2857494927791384
WE68644,Oregon,3803.9217810000005,No,Basic,Bachelor,1/26/2011,Medical Leave,F,20325,Suburban,Married,100,4,6,0,1,Personal Auto,Personal L3,Offer1,Branch,668.2939700000001,Sports Car,Medsize,0,-0.39780477680117704
XA55993,Oregon,3133.503432,No,Extended,Master,2/7/2011,Employed,F,58850,Rural,Single,78,20,26,0,1,Personal Auto,Personal L3,Offer2,Branch,143.747794,Four-Door Car,Medsize,0,-0.5327544117420809
BG42047,Nevada,2511.944048,No,Basic,College,1/15/2011,Medical Leave,M,17658,Suburban,Married,65,10,44,0,1,Personal Auto,Personal L3,Offer3,Web,312.0,Four-Door Car,Large,0,-0.657869143595718
YI92916,Nevada,4678.4233939999995,No,Premium,Master,1/17/2011,Employed,M,83102,Urban,Married,116,15,35,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,443.67039900000003,Four-Door Car,Small,0,-0.2217748790431409
DT82702,Arizona,7200.664876999999,Yes,Basic,College,1/26/2011,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Personal Auto,Personal L3,Offer2,Agent,316.8,Four-Door Car,Medsize,0,0.2859313433049795
RA87395,California,8356.181097,No,Basic,Bachelor,1/13/2011,Unemployed,M,0,Rural,Married,118,25,29,0,7,Personal Auto,Personal L3,Offer1,Agent,153.17641899999998,SUV,Medsize,0,0.5185271430617866
UJ61336,Arizona,5642.747998,No,Basic,Bachelor,2/9/2011,Employed,F,68654,Urban,Married,71,32,21,2,9,Personal Auto,Personal L3,Offer1,Web,208.04848700000002,Four-Door Car,Medsize,0,-0.027664360635579144
AN36757,Oregon,22056.00496,No,Extended,Master,2/27/2011,Employed,M,66851,Urban,Married,92,10,70,2,2,Personal Auto,Personal L3,Offer2,Branch,408.550442,Four-Door Car,Medsize,1,3.276187687144735
GE50763,Washington,3491.741616,No,Premium,Bachelor,1/16/2011,Unemployed,M,0,Suburban,Single,104,30,88,0,1,Corporate Auto,Corporate L1,Offer1,Agent,748.8,Four-Door Car,Medsize,0,-0.460644046289222
